sku,attribute_set_code,product_type,categories,product_websites,name,short_description,product_online,tax_class_name,visibility,price,url_key,meta_title,meta_keywords,new_from_date,new_to_date,is_in_stock,qty
1038141,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Teracell Giulietta",base,"Futrola Teracell Giulietta za Huawei Y7 Prime 2018 light plava","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1038141,"Futrola Teracell Giulietta za Huawei Y7 Prime 2018 light plava","Futrola,Teracell,Giulietta,za,Huawei,Y7,Prime,2018,light,plava",5/11/2019,6/11/2019,1,19
1038142,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Teracell Giulietta",base,"Futrola Teracell Giulietta za Motorola Moto E4 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1038142,"Futrola Teracell Giulietta za Motorola Moto E4 crna","Futrola,Teracell,Giulietta,za,Motorola,Moto,E4,crna",5/11/2019,6/11/2019,1,17
1038143,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Teracell Giulietta",base,"Futrola Teracell Giulietta za Nokia 3310 3G crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",4.90,1038143,"Futrola Teracell Giulietta za Nokia 3310 3G crna","Futrola,Teracell,Giulietta,za,Nokia,3310,3G,crna",5/11/2019,6/11/2019,1,11
1038144,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 6 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038144,"Futrola ""Leather Plain "" za iPhone 6 crna","Futrola,""Leather,Plain,"",za,iPhone,6,crna",5/11/2019,6/11/2019,1,3
1038145,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 6 roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038145,"Futrola ""Leather Plain "" za iPhone 6 roza","Futrola,""Leather,Plain,"",za,iPhone,6,roza",5/11/2019,6/11/2019,1,3
1038146,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7/8 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038146,"Futrola ""Leather Plain "" za iPhone 7/8 crna","Futrola,""Leather,Plain,"",za,iPhone,7/8,crna",5/11/2019,6/11/2019,1,7
1038147,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7/8 crvena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038147,"Futrola ""Leather Plain "" za iPhone 7/8 crvena","Futrola,""Leather,Plain,"",za,iPhone,7/8,crvena",5/11/2019,6/11/2019,1,2
1038148,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7/8 siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038148,"Futrola ""Leather Plain "" za iPhone 7/8 siva","Futrola,""Leather,Plain,"",za,iPhone,7/8,siva",5/11/2019,6/11/2019,1,4
1038149,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7/8 roza","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038149,"Futrola ""Leather Plain "" za iPhone 7/8 roza","Futrola,""Leather,Plain,"",za,iPhone,7/8,roza",5/11/2019,6/11/2019,1,4
1038150,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7/8 plava","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038150,"Futrola ""Leather Plain "" za iPhone 7/8 plava","Futrola,""Leather,Plain,"",za,iPhone,7/8,plava",5/11/2019,6/11/2019,1,4
1038151,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038151,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus crna","Futrola,""Leather,Plain,"",za,iPhone,7,Plus/8,Plus,crna",5/11/2019,6/11/2019,1,2
1038152,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus crvena","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038152,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus crvena","Futrola,""Leather,Plain,"",za,iPhone,7,Plus/8,Plus,crvena",5/11/2019,6/11/2019,1,4
1038153,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Leather Plain",base,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1038153,"Futrola ""Leather Plain "" za iPhone 7 Plus/8 Plus siva","Futrola,""Leather,Plain,"",za,iPhone,7,Plus/8,Plus,siva",5/11/2019,6/11/2019,1,2
